"","Year","Sender","Receiver","LOR"
"310586",2009,"BRA","ZWE",1
"310587",2009,"BGR","ZWE",1
"310588",2009,"CAN","ZWE",1
"310589",2009,"CHN","ZWE",1
"310590",2009,"COD","ZWE",1
"310591",2009,"CUB","ZWE",1
"310592",2009,"CZE","ZWE",1
"310593",2009,"EGY","ZWE",1
"310594",2009,"ETH","ZWE",1
"310595",2009,"FRA","ZWE",1
"310596",2009,"DEU","ZWE",1
"310597",2009,"GHA","ZWE",1
"310598",2009,"GRC","ZWE",1
"310599",2009,"VAT","ZWE",1
"310600",2009,"IND","ZWE",1
"310601",2009,"IDN","ZWE",1
"310602",2009,"IRN","ZWE",1
"310603",2009,"ITA","ZWE",0.75
"310604",2009,"JPN","ZWE",1
"310605",2009,"KEN","ZWE",1
"310606",2009,"PRK","ZWE",1
"310607",2009,"KWT","ZWE",1
"310608",2009,"LBY","ZWE",1
"310609",2009,"MWI","ZWE",1
"310610",2009,"MYS","ZWE",1
"310611",2009,"MOZ","ZWE",1
"310612",2009,"NLD","ZWE",1
"310613",2009,"NGA","ZWE",1
"310614",2009,"NOR","ZWE",1
"310615",2009,"PAK","ZWE",1
"310616",2009,"POL","ZWE",1
"310617",2009,"PRT","ZWE",1
"310618",2009,"ROU","ZWE",0.75
"310619",2009,"RUS","ZWE",1
"310620",2009,"ZAF","ZWE",1
"310621",2009,"ESP","ZWE",1
"310622",2009,"SDN","ZWE",1
"310623",2009,"SWE","ZWE",1
"310624",2009,"CHE","ZWE",1
"310625",2009,"TZA","ZWE",1
"310626",2009,"GBR","ZWE",1
"310627",2009,"USA","ZWE",1
"310628",2009,"ZMB","ZWE",1
"310629",2010,"AUS","AFG",1
"310630",2010,"BGR","AFG",1
"310631",2010,"CAN","AFG",1
"310632",2010,"CHN","AFG",1
"310633",2010,"DNK","AFG",0.75
"310634",2010,"EGY","AFG",1
"310635",2010,"FIN","AFG",1
"310636",2010,"FRA","AFG",1
"310637",2010,"DEU","AFG",1
"310638",2010,"HUN","AFG",1
"310639",2010,"IND","AFG",1
"310640",2010,"IDN","AFG",1
"310641",2010,"IRN","AFG",1
"310642",2010,"ITA","AFG",1
"310643",2010,"JPN","AFG",1
"310644",2010,"KAZ","AFG",1
"310645",2010,"KOR","AFG",1
"310646",2010,"NLD","AFG",1
"310647",2010,"NOR","AFG",1
"310648",2010,"PAK","AFG",1
"310649",2010,"POL","AFG",0.75
"310650",2010,"RUS","AFG",1
"310651",2010,"SAU","AFG",1
"310652",2010,"ESP","AFG",1
"310653",2010,"TJK","AFG",1
"310654",2010,"TUR","AFG",1
"310655",2010,"TKM","AFG",1
"310656",2010,"ARE","AFG",1
"310657",2010,"GBR","AFG",0.75
"310658",2010,"USA","AFG",1
"310659",2010,"UZB","AFG",1
"310660",2010,"AUT","ALB",1
"310661",2010,"BGR","ALB",1
"310662",2010,"CHN","ALB",1
"310663",2010,"HRV","ALB",1
"310664",2010,"CZE","ALB",1
"310665",2010,"DNK","ALB",1
"310666",2010,"EGY","ALB",1
"310667",2010,"FRA","ALB",1
"310668",2010,"DEU","ALB",1
"310669",2010,"GRC","ALB",1
"310670",2010,"VAT","ALB",1
"310671",2010,"HUN","ALB",1
"310672",2010,"IRN","ALB",1
"310673",2010,"ITA","ALB",1
"310674",2010,"KOS","ALB",0.75
"310675",2010,"LBY","ALB",0.75
"310676",2010,"MKD","ALB",1
"310677",2010,"MNE","ALB",1
"310678",2010,"NLD","ALB",1
"310679",2010,"POL","ALB",1
"310680",2010,"ROU","ALB",1
"310681",2010,"RUS","ALB",1
"310682",2010,"SAU","ALB",1
"310683",2010,"SRB","ALB",0.75
"310684",2010,"ESP","ALB",1
"310685",2010,"CHE","ALB",1
"310686",2010,"TUR","ALB",1
"310687",2010,"GBR","ALB",1
"310688",2010,"USA","ALB",1
"310689",2010,"AGO","DZA",1
"310690",2010,"ARG","DZA",1
"310691",2010,"AUT","DZA",1
"310692",2010,"BEL","DZA",1
"310693",2010,"BEN","DZA",1
"310694",2010,"BRA","DZA",1
"310695",2010,"BGR","DZA",1
"310696",2010,"BFA","DZA",1
"310697",2010,"CMR","DZA",0.75
"310698",2010,"CAN","DZA",1
"310699",2010,"TCD","DZA",1
"310700",2010,"CHL","DZA",1
"310701",2010,"CHN","DZA",1
"310702",2010,"COG","DZA",1
"310703",2010,"CIV","DZA",1
"310704",2010,"HRV","DZA",1
"310705",2010,"CUB","DZA",1
"310706",2010,"CZE","DZA",1
"310707",2010,"DNK","DZA",1
"310708",2010,"EGY","DZA",1
"310709",2010,"FIN","DZA",1
"310710",2010,"FRA","DZA",1
"310711",2010,"GAB","DZA",1
"310712",2010,"DEU","DZA",1
"310713",2010,"GHA","DZA",1
"310714",2010,"GRC","DZA",1
"310715",2010,"GIN","DZA",1
"310716",2010,"GNB","DZA",1
"310717",2010,"VAT","DZA",1
"310718",2010,"HUN","DZA",1
"310719",2010,"IND","DZA",1
"310720",2010,"IDN","DZA",1
"310721",2010,"IRQ","DZA",0.75
"310722",2010,"ITA","DZA",1
"310723",2010,"JPN","DZA",1
"310724",2010,"JOR","DZA",1
"310725",2010,"PRK","DZA",1
"310726",2010,"KOR","DZA",1
"310727",2010,"KWT","DZA",1
"310728",2010,"LBN","DZA",1
"310729",2010,"LBY","DZA",1
"310730",2010,"MDG","DZA",1
"310731",2010,"MLI","DZA",1
"310732",2010,"MRT","DZA",1
"310733",2010,"MEX","DZA",1
"310734",2010,"MAR","DZA",1
"310735",2010,"NLD","DZA",1
"310736",2010,"NER","DZA",1
"310737",2010,"NGA","DZA",1
"310738",2010,"NOR","DZA",1
"310739",2010,"OMN","DZA",1
"310740",2010,"PAK","DZA",1
"310741",2010,"PER","DZA",1
"310742",2010,"POL","DZA",1
"310743",2010,"PRT","DZA",1
"310744",2010,"QAT","DZA",1
"310745",2010,"ROU","DZA",1
"310746",2010,"RUS","DZA",1
"310747",2010,"SAU","DZA",1
"310748",2010,"SEN","DZA",1
"310749",2010,"SRB","DZA",1
"310750",2010,"ZAF","DZA",1
"310751",2010,"ESP","DZA",1
"310752",2010,"SDN","DZA",1
"310753",2010,"SWE","DZA",1
"310754",2010,"CHE","DZA",1
"310755",2010,"SYR","DZA",1
"310756",2010,"TUN","DZA",1
"310757",2010,"TUR","DZA",1
"310758",2010,"UKR","DZA",1
"310759",2010,"ARE","DZA",1
"310760",2010,"GBR","DZA",1
"310761",2010,"USA","DZA",1
"310762",2010,"VEN","DZA",1
"310763",2010,"VNM","DZA",1
"310764",2010,"YEM","DZA",1
"310765",2010,"FRA","AND",1
"310766",2010,"PRT","AND",1
"310767",2010,"ESP","AND",1
"310768",2010,"DZA","AGO",1
"310769",2010,"ARG","AGO",0.75
"310770",2010,"BEL","AGO",1
"310771",2010,"BRA","AGO",1
"310772",2010,"BGR","AGO",1
"310773",2010,"CPV","AGO",1
"310774",2010,"CHN","AGO",1
"310775",2010,"COG","AGO",1
"310776",2010,"COD","AGO",1
"310777",2010,"CIV","AGO",1
"310778",2010,"CUB","AGO",1
"310779",2010,"EGY","AGO",1
"310780",2010,"GNQ","AGO",1
"310781",2010,"FRA","AGO",1
"310782",2010,"GAB","AGO",1
"310783",2010,"DEU","AGO",1
"310784",2010,"GHA","AGO",1
"310785",2010,"VAT","AGO",1
"310786",2010,"IND","AGO",1
"310787",2010,"ISR","AGO",1
"310788",2010,"ITA","AGO",1
"310789",2010,"JPN","AGO",1
"310790",2010,"MLI","AGO",1
"310791",2010,"MAR","AGO",1
"310792",2010,"MOZ","AGO",1
"310793",2010,"NAM","AGO",1
"310794",2010,"NLD","AGO",1
"310795",2010,"NGA","AGO",1
"310796",2010,"NOR","AGO",1
"310797",2010,"POL","AGO",1
"310798",2010,"PRT","AGO",1
"310799",2010,"ROU","AGO",0.75
"310800",2010,"RUS","AGO",1
"310801",2010,"STP","AGO",1
"310802",2010,"SRB","AGO",1
"310803",2010,"ZAF","AGO",1
"310804",2010,"ESP","AGO",1
"310805",2010,"SWE","AGO",1
"310806",2010,"UKR","AGO",0.75
"310807",2010,"GBR","AGO",1
"310808",2010,"USA","AGO",1
"310809",2010,"VNM","AGO",1
"310810",2010,"ZMB","AGO",1
"310811",2010,"ZWE","AGO",1
"310812",2010,"CHN","ATG",1
"310813",2010,"CUB","ATG",1
"310814",2010,"VEN","ATG",1
"310815",2010,"ALB","ARG",1
"310816",2010,"DZA","ARG",1
"310817",2010,"AGO","ARG",1
"310818",2010,"ARM","ARG",1
"310819",2010,"AUS","ARG",1
"310820",2010,"AUT","ARG",1
"310821",2010,"BLR","ARG",0.75
"310822",2010,"BEL","ARG",1
"310823",2010,"BOL","ARG",1
"310824",2010,"BRA","ARG",1
"310825",2010,"BGR","ARG",1
"310826",2010,"CAN","ARG",1
"310827",2010,"CHL","ARG",1
"310828",2010,"CHN","ARG",1
"310829",2010,"COL","ARG",1
"310830",2010,"COD","ARG",0.75
"310831",2010,"CRI","ARG",1
"310832",2010,"HRV","ARG",1
"310833",2010,"CUB","ARG",1
"310834",2010,"CZE","ARG",1
"310835",2010,"DNK","ARG",1
"310836",2010,"DOM","ARG",1
"310837",2010,"ECU","ARG",1
"310838",2010,"EGY","ARG",1
"310839",2010,"SLV","ARG",1
"310840",2010,"FIN","ARG",1
"310841",2010,"FRA","ARG",1
"310842",2010,"DEU","ARG",1
"310843",2010,"GRC","ARG",1
"310844",2010,"GTM","ARG",1
"310845",2010,"HTI","ARG",1
"310846",2010,"VAT","ARG",1
"310847",2010,"HND","ARG",1
"310848",2010,"HUN","ARG",1
"310849",2010,"IND","ARG",1
"310850",2010,"IDN","ARG",1
"310851",2010,"IRN","ARG",0.75
"310852",2010,"IRL","ARG",1
"310853",2010,"ISR","ARG",1
"310854",2010,"ITA","ARG",1
"310855",2010,"JPN","ARG",1
"310856",2010,"KOR","ARG",1
"310857",2010,"KWT","ARG",1
"310858",2010,"LBN","ARG",1
"310859",2010,"LBY","ARG",0.75
"310860",2010,"LTU","ARG",1
"310861",2010,"MYS","ARG",1
"310862",2010,"MEX","ARG",1
"310863",2010,"MAR","ARG",1
"310864",2010,"NLD","ARG",1
"310865",2010,"NZL","ARG",1
"310866",2010,"NIC","ARG",1
"310867",2010,"NGA","ARG",1
"310868",2010,"NOR","ARG",1
"310869",2010,"PAK","ARG",1
"310870",2010,"PAN","ARG",1
"310871",2010,"PRY","ARG",0.75
"310872",2010,"PER","ARG",1
"310873",2010,"PHL","ARG",1
"310874",2010,"POL","ARG",0.75
"310875",2010,"PRT","ARG",1
"310876",2010,"ROU","ARG",1
"310877",2010,"RUS","ARG",0.75
"310878",2010,"SMR","ARG",1
"310879",2010,"SAU","ARG",1
"310880",2010,"SRB","ARG",1
"310881",2010,"SVK","ARG",1
"310882",2010,"SVN","ARG",1
"310883",2010,"ZAF","ARG",1
"310884",2010,"ESP","ARG",1
"310885",2010,"SWE","ARG",1
"310886",2010,"CHE","ARG",1
"310887",2010,"SYR","ARG",1
"310888",2010,"THA","ARG",1
"310889",2010,"TUN","ARG",0.75
"310890",2010,"TUR","ARG",1
"310891",2010,"UKR","ARG",1
"310892",2010,"ARE","ARG",1
"310893",2010,"GBR","ARG",1
"310894",2010,"USA","ARG",1
"310895",2010,"URY","ARG",1
"310896",2010,"VEN","ARG",1
"310897",2010,"VNM","ARG",1
"310898",2010,"ARG","ARM",0.75
"310899",2010,"BLR","ARM",1
"310900",2010,"BRA","ARM",1
"310901",2010,"BGR","ARM",1
"310902",2010,"CHN","ARM",1
"310903",2010,"EGY","ARM",1
"310904",2010,"FRA","ARM",1
"310905",2010,"GEO","ARM",1
"310906",2010,"DEU","ARM",1
"310907",2010,"GRC","ARM",1
"310908",2010,"IND","ARM",1
"310909",2010,"IRN","ARM",1
"310910",2010,"ITA","ARM",1
"310911",2010,"LBN","ARM",1
"310912",2010,"LTU","ARM",1
"310913",2010,"POL","ARM",1
"310914",2010,"ROU","ARM",1
"310915",2010,"RUS","ARM",1
"310916",2010,"SYR","ARM",0.75
"310917",2010,"TKM","ARM",1
"310918",2010,"UKR","ARM",1
"310919",2010,"GBR","ARM",1
"310920",2010,"USA","ARM",1
"310921",2010,"AFG","AUS",1
"310922",2010,"DZA","AUS",0.75
"310923",2010,"ARG","AUS",1
"310924",2010,"AUT","AUS",1
"310925",2010,"BGD","AUS",1
"310926",2010,"BEL","AUS",1
"310927",2010,"BIH","AUS",0.75
"310928",2010,"BWA","AUS",1
"310929",2010,"BRA","AUS",1
"310930",2010,"BRN","AUS",1
"310931",2010,"BGR","AUS",1
"310932",2010,"KHM","AUS",1
"310933",2010,"CAN","AUS",1
"310934",2010,"CHL","AUS",1
"310935",2010,"CHN","AUS",1
"310936",2010,"COL","AUS",1
"310937",2010,"HRV","AUS",1
"310938",2010,"CYP","AUS",1
"310939",2010,"CZE","AUS",1
"310940",2010,"DNK","AUS",1
"310941",2010,"ECU","AUS",1
"310942",2010,"EGY","AUS",1
"310943",2010,"ERI","AUS",1
"310944",2010,"FJI","AUS",1
"310945",2010,"FIN","AUS",1
"310946",2010,"FRA","AUS",1
"310947",2010,"DEU","AUS",1
"310948",2010,"GHA","AUS",1
"310949",2010,"GRC","AUS",1
"310950",2010,"VAT","AUS",1
"310951",2010,"HUN","AUS",1
"310952",2010,"IND","AUS",1
"310953",2010,"IDN","AUS",1
"310954",2010,"IRN","AUS",1
"310955",2010,"IRQ","AUS",1
"310956",2010,"IRL","AUS",1
"310957",2010,"ISR","AUS",1
"310958",2010,"ITA","AUS",1
"310959",2010,"JPN","AUS",1
"310960",2010,"JOR","AUS",1
"310961",2010,"KEN","AUS",1
"310962",2010,"PRK","AUS",1
"310963",2010,"KOR","AUS",1
"310964",2010,"KWT","AUS",1
"310965",2010,"LAO","AUS",1
"310966",2010,"LBN","AUS",1
"310967",2010,"LBY","AUS",0.75
"310968",2010,"MKD","AUS",0.75
"310969",2010,"MYS","AUS",1
"310970",2010,"MLT","AUS",1
"310971",2010,"MUS","AUS",1
"310972",2010,"MEX","AUS",1
"310973",2010,"MNG","AUS",1
"310974",2010,"MAR","AUS",1
"310975",2010,"MMR","AUS",0.75
"310976",2010,"NPL","AUS",1
"310977",2010,"NLD","AUS",1
"310978",2010,"NZL","AUS",1
"310979",2010,"NGA","AUS",1
"310980",2010,"NOR","AUS",1
"310981",2010,"PAK","AUS",1
"310982",2010,"PNG","AUS",1
"310983",2010,"PER","AUS",1
"310984",2010,"PHL","AUS",1
"310985",2010,"POL","AUS",1
"310986",2010,"PRT","AUS",1
"310987",2010,"ROU","AUS",1
"310988",2010,"RUS","AUS",1
"310989",2010,"WSM","AUS",1
"310990",2010,"SAU","AUS",1
"310991",2010,"SRB","AUS",0.75
"310992",2010,"SGP","AUS",1
"310993",2010,"SVK","AUS",0.75
"310994",2010,"SVN","AUS",1
"310995",2010,"SLB","AUS",1
"310996",2010,"ZAF","AUS",1
"310997",2010,"ESP","AUS",1
"310998",2010,"LKA","AUS",1
"310999",2010,"SWE","AUS",1
"311000",2010,"CHE","AUS",1
"311001",2010,"SYR","AUS",1
"311002",2010,"THA","AUS",0.75
"311003",2010,"TLS","AUS",0.75
"311004",2010,"TON","AUS",1
"311005",2010,"TUR","AUS",1
"311006",2010,"UGA","AUS",1
"311007",2010,"UKR","AUS",1
"311008",2010,"ARE","AUS",1
"311009",2010,"GBR","AUS",1
"311010",2010,"USA","AUS",1
"311011",2010,"URY","AUS",1
"311012",2010,"VEN","AUS",1
"311013",2010,"VNM","AUS",1
"311014",2010,"ZWE","AUS",1
"311015",2010,"AFG","AUT",1
"311016",2010,"ALB","AUT",0.75
"311017",2010,"DZA","AUT",1
"311018",2010,"AND","AUT",0.75
"311019",2010,"AGO","AUT",1
"311020",2010,"ARG","AUT",1
"311021",2010,"ARM","AUT",1
"311022",2010,"AUS","AUT",1
"311023",2010,"AZE","AUT",1
"311024",2010,"BLR","AUT",1
"311025",2010,"BEL","AUT",1
"311026",2010,"BLZ","AUT",1
"311027",2010,"BOL","AUT",1
"311028",2010,"BIH","AUT",1
"311029",2010,"BRA","AUT",1
"311030",2010,"BGR","AUT",1
"311031",2010,"BFA","AUT",1
"311032",2010,"CPV","AUT",0.75
"311033",2010,"CAN","AUT",1
"311034",2010,"CHL","AUT",1
"311035",2010,"CHN","AUT",1
"311036",2010,"COL","AUT",1
"311037",2010,"CRI","AUT",1
"311038",2010,"CIV","AUT",1
"311039",2010,"HRV","AUT",1
"311040",2010,"CUB","AUT",1
"311041",2010,"CYP","AUT",1
"311042",2010,"CZE","AUT",1
"311043",2010,"DNK","AUT",1
"311044",2010,"DOM","AUT",1
"311045",2010,"ECU","AUT",1
"311046",2010,"EGY","AUT",1
"311047",2010,"SLV","AUT",1
"311048",2010,"EST","AUT",1
"311049",2010,"ETH","AUT",1
"311050",2010,"FIN","AUT",1
"311051",2010,"FRA","AUT",1
"311052",2010,"GEO","AUT",1
"311053",2010,"DEU","AUT",1
"311054",2010,"GRC","AUT",1
"311055",2010,"GTM","AUT",1
"311056",2010,"VAT","AUT",1
"311057",2010,"HUN","AUT",1
"311058",2010,"ISL","AUT",1
"311059",2010,"IND","AUT",1
"311060",2010,"IDN","AUT",1
"311061",2010,"IRN","AUT",1
"311062",2010,"IRQ","AUT",1
"311063",2010,"IRL","AUT",1
"311064",2010,"ISR","AUT",1
"311065",2010,"ITA","AUT",1
"311066",2010,"JPN","AUT",1
"311067",2010,"JOR","AUT",1
"311068",2010,"KAZ","AUT",1
"311069",2010,"KEN","AUT",1
"311070",2010,"PRK","AUT",1
"311071",2010,"KOR","AUT",1
"311072",2010,"KOS","AUT",1
"311073",2010,"KWT","AUT",1
"311074",2010,"KGZ","AUT",1
"311075",2010,"LVA","AUT",1
"311076",2010,"LBN","AUT",1
"311077",2010,"LBY","AUT",1
"311078",2010,"LIE","AUT",1
"311079",2010,"LTU","AUT",1
"311080",2010,"LUX","AUT",1
"311081",2010,"MKD","AUT",1
"311082",2010,"MYS","AUT",1
"311083",2010,"MLT","AUT",1
"311084",2010,"MEX","AUT",1
"311085",2010,"MDA","AUT",1
"311086",2010,"MNG","AUT",1
"311087",2010,"MNE","AUT",1
"311088",2010,"MAR","AUT",1
"311089",2010,"NAM","AUT",1
"311090",2010,"NLD","AUT",1
"311091",2010,"NIC","AUT",0.75
"311092",2010,"NGA","AUT",1
"311093",2010,"NOR","AUT",1
"311094",2010,"OMN","AUT",1
"311095",2010,"PAK","AUT",1
"311096",2010,"PAN","AUT",0.75
"311097",2010,"PRY","AUT",1
"311098",2010,"PER","AUT",1
"311099",2010,"PHL","AUT",1
"311100",2010,"POL","AUT",1
"311101",2010,"PRT","AUT",1
"311102",2010,"ROU","AUT",1
"311103",2010,"RUS","AUT",1
"311104",2010,"SMR","AUT",1
"311105",2010,"SAU","AUT",1
"311106",2010,"SRB","AUT",1
"311107",2010,"SVK","AUT",1
"311108",2010,"SVN","AUT",1
"311109",2010,"ZAF","AUT",1
"311110",2010,"ESP","AUT",1
"311111",2010,"LKA","AUT",1
"311112",2010,"SDN","AUT",1
"311113",2010,"SWE","AUT",1
"311114",2010,"CHE","AUT",1
"311115",2010,"SYR","AUT",1
"311116",2010,"TJK","AUT",1
"311117",2010,"THA","AUT",1
"311118",2010,"TUN","AUT",1
"311119",2010,"TUR","AUT",1
"311120",2010,"TKM","AUT",1
"311121",2010,"UKR","AUT",1
"311122",2010,"ARE","AUT",1
"311123",2010,"GBR","AUT",1
"311124",2010,"USA","AUT",1
"311125",2010,"URY","AUT",1
"311126",2010,"UZB","AUT",0.75
"311127",2010,"VEN","AUT",1
"311128",2010,"VNM","AUT",1
"311129",2010,"YEM","AUT",1
"311130",2010,"ZWE","AUT",1
"311131",2010,"BLR","AZE",1
"311132",2010,"BRA","AZE",1
"311133",2010,"BGR","AZE",1
"311134",2010,"CHN","AZE",1
"311135",2010,"CUB","AZE",1
"311136",2010,"EGY","AZE",1
"311137",2010,"FRA","AZE",1
"311138",2010,"GEO","AZE",1
"311139",2010,"DEU","AZE",1
"311140",2010,"GRC","AZE",1
"311141",2010,"IND","AZE",1
"311142",2010,"IRN","AZE",1
"311143",2010,"IRQ","AZE",1
"311144",2010,"ISR","AZE",1
"311145",2010,"ITA","AZE",1
"311146",2010,"JPN","AZE",1
"311147",2010,"JOR","AZE",0.75
"311148",2010,"KAZ","AZE",1
"311149",2010,"KOR","AZE",1
"311150",2010,"KWT","AZE",1
"311151",2010,"LVA","AZE",1
"311152",2010,"LBY","AZE",0.75
"311153",2010,"LTU","AZE",1
"311154",2010,"MDA","AZE",1
"311155",2010,"NOR","AZE",1
"311156",2010,"PAK","AZE",1
"311157",2010,"POL","AZE",1
"311158",2010,"QAT","AZE",1
"311159",2010,"ROU","AZE",1
"311160",2010,"RUS","AZE",1
"311161",2010,"SAU","AZE",1
"311162",2010,"CHE","AZE",1
"311163",2010,"TJK","AZE",1
"311164",2010,"TUR","AZE",1
"311165",2010,"TKM","AZE",1
"311166",2010,"UKR","AZE",1
"311167",2010,"GBR","AZE",1
"311168",2010,"USA","AZE",0.75
"311169",2010,"UZB","AZE",1
"311170",2010,"CHN","BHS",1
"311171",2010,"CUB","BHS",1
"311172",2010,"HTI","BHS",1
"311173",2010,"USA","BHS",1
"311174",2010,"DZA","BHR",1
"311175",2010,"BGD","BHR",1
"311176",2010,"BRN","BHR",0.75
"311177",2010,"CHN","BHR",1
"311178",2010,"EGY","BHR",1
"311179",2010,"FRA","BHR",1
"311180",2010,"DEU","BHR",1
"311181",2010,"IND","BHR",1
"311182",2010,"IRN","BHR",1
"311183",2010,"IRQ","BHR",1
"311184",2010,"ITA","BHR",1
"311185",2010,"JPN","BHR",1
"311186",2010,"JOR","BHR",1
"311187",2010,"KWT","BHR",1
"311188",2010,"LBN","BHR",1
"311189",2010,"LBY","BHR",1
"311190",2010,"MYS","BHR",1
"311191",2010,"MAR","BHR",1
"311192",2010,"OMN","BHR",1
"311193",2010,"PAK","BHR",1
"311194",2010,"PHL","BHR",1
"311195",2010,"QAT","BHR",1
"311196",2010,"RUS","BHR",1
"311197",2010,"SAU","BHR",1
"311198",2010,"SEN","BHR",1
"311199",2010,"SDN","BHR",1
"311200",2010,"SYR","BHR",1
"311201",2010,"THA","BHR",1
"311202",2010,"TUN","BHR",1
"311203",2010,"TUR","BHR",1
"311204",2010,"ARE","BHR",1
"311205",2010,"GBR","BHR",1
"311206",2010,"USA","BHR",1
"311207",2010,"YEM","BHR",1
"311208",2010,"AFG","BGD",1
"311209",2010,"AUS","BGD",1
"311210",2010,"BTN","BGD",1
"311211",2010,"BRN","BGD",1
"311212",2010,"CAN","BGD",1
"311213",2010,"CHN","BGD",1
"311214",2010,"DNK","BGD",1
"311215",2010,"EGY","BGD",1
"311216",2010,"FRA","BGD",1
"311217",2010,"DEU","BGD",1
"311218",2010,"VAT","BGD",1
"311219",2010,"IND","BGD",1
"311220",2010,"IDN","BGD",1
"311221",2010,"IRN","BGD",1
"311222",2010,"ITA","BGD",1
"311223",2010,"JPN","BGD",1
"311224",2010,"PRK","BGD",1
"311225",2010,"KOR","BGD",1
"311226",2010,"KWT","BGD",1
"311227",2010,"LBY","BGD",1
"311228",2010,"MYS","BGD",1
"311229",2010,"MDV","BGD",1
"311230",2010,"MAR","BGD",1
"311231",2010,"MMR","BGD",1
"311232",2010,"NPL","BGD",1
"311233",2010,"NLD","BGD",1
"311234",2010,"NGA","BGD",1
"311235",2010,"NOR","BGD",1
"311236",2010,"PAK","BGD",1
"311237",2010,"PHL","BGD",1
"311238",2010,"QAT","BGD",1
"311239",2010,"RUS","BGD",1
"311240",2010,"SAU","BGD",1
"311241",2010,"LKA","BGD",1
"311242",2010,"SWE","BGD",1
"311243",2010,"CHE","BGD",1
"311244",2010,"THA","BGD",1
"311245",2010,"TUR","BGD",1
"311246",2010,"ARE","BGD",1
"311247",2010,"GBR","BGD",1
"311248",2010,"USA","BGD",1
"311249",2010,"VNM","BGD",1
"311250",2010,"BRA","BRB",1
"311251",2010,"CAN","BRB",1
"311252",2010,"CHN","BRB",1
"311253",2010,"CUB","BRB",1
"311254",2010,"GBR","BRB",1
"311255",2010,"USA","BRB",0.75
"311256",2010,"VEN","BRB",1
"311257",2010,"ARM","BLR",1
"311258",2010,"AZE","BLR",1
"311259",2010,"BGR","BLR",1
"311260",2010,"CHN","BLR",1
"311261",2010,"CUB","BLR",1
"311262",2010,"CZE","BLR",0.75
"311263",2010,"EST","BLR",0.75
"311264",2010,"FRA","BLR",1
"311265",2010,"GEO","BLR",1
"311266",2010,"DEU","BLR",1
"311267",2010,"VAT","BLR",1
"311268",2010,"HUN","BLR",1
"311269",2010,"IND","BLR",1
"311270",2010,"IRN","BLR",1
"311271",2010,"ISR","BLR",1
"311272",2010,"ITA","BLR",1
"311273",2010,"JPN","BLR",0.75
"311274",2010,"KAZ","BLR",1
"311275",2010,"KOR","BLR",1
"311276",2010,"KGZ","BLR",1
"311277",2010,"LVA","BLR",1
"311278",2010,"LBY","BLR",1
"311279",2010,"LTU","BLR",1
"311280",2010,"MDA","BLR",1
"311281",2010,"POL","BLR",1
"311282",2010,"ROU","BLR",0.75
"311283",2010,"RUS","BLR",1
"311284",2010,"SRB","BLR",1
"311285",2010,"SVK","BLR",1
"311286",2010,"SWE","BLR",1
"311287",2010,"SYR","BLR",1
"311288",2010,"TJK","BLR",1
"311289",2010,"TUR","BLR",1
"311290",2010,"TKM","BLR",1
"311291",2010,"UKR","BLR",1
"311292",2010,"ARE","BLR",1
"311293",2010,"GBR","BLR",1
"311294",2010,"USA","BLR",0.75
"311295",2010,"VEN","BLR",1
"311296",2010,"VNM","BLR",1
"311297",2010,"AFG","BEL",1
"311298",2010,"ALB","BEL",1
"311299",2010,"DZA","BEL",1
"311300",2010,"AND","BEL",1
"311301",2010,"AGO","BEL",1
"311302",2010,"ARG","BEL",0.75
"311303",2010,"ARM","BEL",1
"311304",2010,"AUS","BEL",1
"311305",2010,"AUT","BEL",1
"311306",2010,"AZE","BEL",1
"311307",2010,"BHR","BEL",1
"311308",2010,"BGD","BEL",1
"311309",2010,"BRB","BEL",1
"311310",2010,"BLR","BEL",1
"311311",2010,"BLZ","BEL",1
"311312",2010,"BEN","BEL",1
"311313",2010,"BTN","BEL",1
"311314",2010,"BOL","BEL",1
"311315",2010,"BIH","BEL",1
"311316",2010,"BWA","BEL",1
"311317",2010,"BRA","BEL",1
"311318",2010,"BRN","BEL",0.75
"311319",2010,"BGR","BEL",1
"311320",2010,"BFA","BEL",1
"311321",2010,"BDI","BEL",1
"311322",2010,"CPV","BEL",1
"311323",2010,"KHM","BEL",1
"311324",2010,"CMR","BEL",1
"311325",2010,"CAN","BEL",1
"311326",2010,"CAF","BEL",0.75
"311327",2010,"TCD","BEL",1
"311328",2010,"CHL","BEL",1
"311329",2010,"CHN","BEL",1
"311330",2010,"COL","BEL",1
"311331",2010,"COM","BEL",1
"311332",2010,"COG","BEL",1
"311333",2010,"COD","BEL",1
"311334",2010,"CRI","BEL",1
"311335",2010,"CIV","BEL",1
"311336",2010,"HRV","BEL",1
"311337",2010,"CUB","BEL",1
"311338",2010,"CYP","BEL",1
"311339",2010,"CZE","BEL",1
"311340",2010,"DNK","BEL",1
"311341",2010,"DJI","BEL",1
"311342",2010,"DMA","BEL",0.5
"311343",2010,"DOM","BEL",1
"311344",2010,"ECU","BEL",1
"311345",2010,"EGY","BEL",1
